"id ","beacon 1","beacon 2","beacon 3","beacon 4","beacon 5","beacon 6","beacon 7","beacon 8","beacon 9","beacon 10","beacon 11","beacon 12","beacon 13","beacon 14","beacon 15","beacon 16","beacon 17","beacon 18","beacon 19","beacon 20","beacon 21","beacon 22","beacon 23","beacon 24","beacon 25","beacon 26","beacon 27","beacon 28","beacon 29","beacon 30","beacon 31","beacon 32","beacon 33","beacon 34"
"45","-1000","-1000","-1000","-1000","-81","-1000","-94","-1000","-97","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-95","-97","-1000","-95","-82","-92","-86","-80","-81","-86","-1000"
"45","-1000","-1000","-1000","-1000","-80","-1000","-94","-1000","-98","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-95","-88","-1000","-96","-87","-94","-79","-82","-82","-87","-1000"
"45","-1000","-1000","-1000","-1000","-81","-1000","-94","-1000","-86","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-96","-97","-88","-1000","-87","-78","-94","-85","-82","-83","-87","-1000"
"45","-1000","-1000","-1000","-1000","-81","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-95","-88","-1000","-87","-82","-95","-84","-84","-87","-87","-1000"
"45","-1000","-1000","-1000","-1000","-77","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-95","-94","-1000","-87","-82","-1000","-84","-81","-87","-86","-1000"
"45","-1000","-1000","-1000","-1000","-77","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-95","-94","-1000","-91","-82","-1000","-84","-88","-89","-88","-1000"
"45","-1000","-1000","-1000","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-1000","-94","-1000","-91","-82","-1000","-85","-86","-87","-86","-1000"
"45","-1000","-1000","-1000","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-96","-1000","-96","-1000","-91","-82","-1000","-84","-86","-87","-86","-1000"
"45","-1000","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-1000","-91","-77","-1000","-84","-79","-87","-85","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-1000","-91","-77","-1000","-84","-1000","-87","-86","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000","-77","-1000","-84","-1000","-87","-86","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000","-77","-1000","-84","-1000","-92","-89","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000","-77","-1000","-80","-1000","-92","-88","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-88","-1000","-1000","-77","-1000","-80","-1000","-86","-88","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-77","-1000","-80","-1000","-86","-88","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-77","-1000","-75","-1000","-86","-82","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-75","-1000","-1000","-82","-1000"
"45","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-82","-1000"
"46","-1000","-1000","-1000","-92","-71","-1000","-97","-1000","-91","-1000","-1000","-99","-89","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-97","-90","-93","-95","-96","-94","-74","-94","-86","-90","-94","-90","-1000"
"46","-1000","-1000","-1000","-92","-78","-1000","-1000","-1000","-88","-1000","-1000","-94","-92","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-95","-92","-91","-91","-93","-69","-95","-89","-83","-80","-95","-1000"
"46","-1000","-1000","-1000","-92","-78","-1000","-1000","-1000","-82","-1000","-1000","-98","-92","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-86","-92","-91","-91","-93","-75","-95","-89","-83","-80","-95","-1000"
"46","-1000","-1000","-1000","-97","-78","-1000","-1000","-1000","-97","-1000","-1000","-1000","-92","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-92","-91","-91","-93","-70","-96","-89","-83","-80","-95","-1000"
"46","-1000","-1000","-1000","-92","-78","-1000","-1000","-1000","-96","-1000","-1000","-1000","-94","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-97","-91","-1000","-93","-70","-98","-89","-83","-80","-95","-1000"
"46","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-96","-1000","-1000","-1000","-94","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-86","-91","-1000","-93","-79","-1000","-89","-83","-80","-90","-1000"
"46","-1000","-1000","-1000","-1000","-78","-1000","-1000","-1000","-92","-1000","-1000","-1000","-94","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-86","-94","-1000","-92","-79","-1000","-89","-83","-80","-90","-1000"
"46","-1000","-1000","-1000","-1000","-73","-1000","-1000","-1000","-94","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-90","-97","-95","-1000","-90","-79","-1000","-74","-81","-80","-90","-1000"
"46","-1000","-1000","-1000","-1000","-68","-1000","-1000","-1000","-94","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-91","-95","-1000","-90","-76","-1000","-86","-83","-79","-95","-1000"
"46","-1000","-1000","-1000","-1000","-74","-1000","-1000","-1000","-94","-1000","-1000","-1000","-87","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-90","-83","-1000","-86","-80","-79","-95","-1000"
"46","-1000","-1000","-1000","-1000","-72","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-80","-1000","-93","-80","-84","-95","-1000"
"46","-1000","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-1000","-1000","-93","-90","-94","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-89","-1000","-1000","-93","-82","-88","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-1000","-88","-93","-88","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-1000","-88","-93","-88","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-1000","-87","-93","-1000","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000"
"46","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-1000","-1000","-1000","-1000"
"47","-96","-98","-94","-83","-89","-1000","-69","-1000","-78","-95","-91","-84","-87","-1000","-1000","-1000","-1000","-1000","-1000","-97","-96","-95","-87","-86","-74","-84","-76","-95","-60","-87","-93","-89","-95","-94"
"47","-1000","-93","-94","-80","-82","-1000","-71","-1000","-79","-88","-94","-91","-76","-1000","-1000","-1000","-1000","-1000","-1000","-92","-93","-87","-78","-86","-82","-78","-73","-84","-69","-80","-93","-78","-93","-101"
"47","-1000","-93","-96","-86","-91","-1000","-71","-1000","-79","-90","-91","-80","-79","-1000","-1000","-1000","-1000","-1000","-1000","-94","-97","-86","-78","-86","-82","-78","-73","-90","-69","-93","-95","-78","-93","-93"
"47","-1000","-89","-97","-81","-91","-1000","-71","-1000","-79","-95","-1000","-88","-83","-1000","-1000","-1000","-1000","-1000","-1000","-90","-89","-83","-78","-81","-82","-76","-73","-92","-69","-80","-97","-78","-97","-93"
"47","-1000","-97","-97","-81","-91","-1000","-68","-1000","-82","-97","-1000","-87","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-92","-85","-75","-78","-82","-76","-73","-92","-58","-80","-92","-83","-93","-95"
"47","-1000","-97","-97","-81","-91","-1000","-70","-1000","-73","-97","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-85","-77","-78","-82","-76","-73","-85","-77","-80","-92","-82","-93","-91"
"47","-1000","-1000","-1000","-81","-87","-1000","-74","-1000","-73","-95","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-86","-77","-78","-79","-76","-73","-90","-77","-88","-93","-82","-93","-91"
"47","-1000","-1000","-1000","-81","-84","-1000","-72","-1000","-77","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-87","-76","-78","-86","-76","-67","-88","-77","-80","-1000","-90","-86","-91"
"47","-1000","-1000","-1000","-81","-83","-1000","-72","-1000","-76","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-91","-87","-82","-80","-82","-76","-65","-1000","-61","-80","-1000","-79","-97","-1000"
"47","-1000","-1000","-1000","-86","-83","-1000","-71","-1000","-77","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-93","-87","-80","-79","-90","-81","-65","-1000","-54","-80","-1000","-79","-85","-1000"
"47","-1000","-1000","-1000","-77","-84","-1000","-77","-1000","-77","-1000","-1000","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-80","-81","-75","-79","-65","-1000","-54","-80","-1000","-79","-85","-1000"
"47","-1000","-1000","-1000","-77","-1000","-1000","-77","-1000","-77","-1000","-1000","-1000","-91","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-85","-87","-81","-75","-79","-65","-1000","-66","-93","-1000","-79","-85","-1000"
"47","-1000","-1000","-1000","-77","-1000","-1000","-77","-1000","-77","-1000","-1000","-1000","-97","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-87","-80","-78","-76","-75","-74","-1000","-66","-77","-1000","-85","-85","-1000"
"47","-1000","-1000","-1000","-84","-1000","-1000","-77","-1000","-77","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-73","-1000","-79","-70","-1000","-66","-77","-1000","-85","-88","-1000"
"47","-1000","-1000","-1000","-87","-1000","-1000","-77","-1000","-72","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-78","-73","-1000","-79","-70","-1000","-66","-77","-1000","-85","-88","-1000"
"47","-1000","-1000","-1000","-87","-1000","-1000","-66","-1000","-72","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-75","-1000","-79","-61","-1000","-66","-77","-1000","-89","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-66","-1000","-67","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-79","-69","-1000","-55","-77","-1000","-89","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-66","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-82","-69","-1000","-57","-1000","-1000","-88","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-66","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-82","-69","-1000","-57","-1000","-1000","-88","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-66","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-82","-69","-1000","-57","-1000","-1000","-83","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-64","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-82","-69","-1000","-57","-1000","-1000","-80","-1000","-1000"
"47","-1000","-1000","-1000","-82","-1000","-1000","-61","-1000","-75","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-82","-59","-1000","-57","-1000","-1000","-80","-1000","-1000"
"47","-1000","-1000","-1000","-81","-1000","-1000","-61","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-76","-1000","-83","-59","-1000","-57","-1000","-1000","-80","-1000","-1000"
"47","-1000","-1000","-1000","-79","-1000","-1000","-61","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-78","-61","-1000","-56","-1000","-1000","-80","-1000","-1000"
"47","-1000","-1000","-1000","-79","-1000","-1000","-61","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-78","-61","-1000","-56","-1000","-1000","-80","-1000","-1000"
"47","-1000","-1000","-1000","-79","-1000","-1000","-61","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-61","-1000","-56","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-61","-1000","-56","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-61","-1000","-56","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-64","-1000","-56","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-66","-1000","-56","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-66","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"47","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-66","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"48","-81","-71","-72","-1000","-1000","-76","-1000","-80","-89","-70","-76","-85","-83","-80","-81","-89","-85","-85","-86","-88","-96","-98","-93","-98","-96","-1000","-91","-1000","-98","-1000","-1000","-95","-1000","-52"
"48","-81","-68","-66","-1000","-1000","-90","-1000","-93","-75","-66","-69","-78","-86","-88","-76","-76","-78","-85","-99","-88","-92","-98","-93","-1000","-90","-1000","-97","-1000","-1000","-1000","-1000","-95","-1000","-62"
"48","-81","-74","-66","-1000","-1000","-82","-1000","-93","-76","-69","-72","-81","-92","-89","-76","-91","-80","-85","-99","-88","-92","-1000","-93","-1000","-90","-1000","-96","-1000","-1000","-1000","-1000","-91","-1000","-62"
"48","-81","-78","-66","-1000","-1000","-82","-1000","-88","-77","-66","-76","-87","-90","-89","-86","-85","-96","-91","-99","-88","-92","-1000","-93","-1000","-90","-1000","-95","-1000","-1000","-1000","-1000","-94","-1000","-83"
"48","-76","-78","-82","-1000","-1000","-82","-1000","-88","-77","-66","-76","-81","-92","-89","-78","-75","-96","-91","-94","-91","-92","-1000","-1000","-1000","-1000","-1000","-95","-1000","-1000","-1000","-1000","-94","-1000","-83"
"48","-76","-78","-67","-1000","-1000","-82","-1000","-88","-77","-65","-78","-81","-93","-87","-78","-75","-96","-91","-92","-91","-1000","-1000","-1000","-1000","-1000","-1000","-95","-1000","-1000","-1000","-1000","-1000","-1000","-83"
"48","-76","-78","-67","-1000","-1000","-82","-1000","-99","-77","-68","-72","-81","-93","-87","-78","-75","-89","-91","-94","-91","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83"
"48","-76","-78","-67","-1000","-1000","-83","-1000","-91","-77","-75","-75","-81","-1000","-84","-78","-75","-86","-90","-1000","-91","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83"
"48","-76","-71","-68","-1000","-1000","-88","-1000","-1000","-90","-70","-74","-81","-1000","-84","-93","-83","-86","-79","-1000","-94","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-83"
"48","-76","-1000","-79","-1000","-1000","-82","-1000","-1000","-78","-70","-74","-1000","-1000","-88","-75","-82","-86","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-64"
"48","-87","-1000","-79","-1000","-1000","-1000","-1000","-1000","-78","-70","-74","-1000","-1000","-84","-75","-82","-84","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-76","-1000","-79","-1000","-1000","-1000","-1000","-1000","-78","-1000","-74","-1000","-1000","-84","-1000","-82","-74","-86","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-76","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-1000","-84","-1000","-82","-74","-85","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-76","-1000","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-1000","-84","-1000","-1000","-74","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-76","-1000","-70","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-74","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-78","-1000","-66","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-1000","-1000","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-80","-1000","-66","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-62"
"48","-73","-1000","-66","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-84","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"48","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"48","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"48","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"48","-73","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000"
"49","-80","-73","-69","-95","-95","-79","-99","-90","-73","-72","-68","-81","-87","-89","-87","-89","-89","-87","-84","-90","-92","-97","-94","-95","-93","-1000","-93","-1000","-96","-1000","-1000","-99","-1000","-59"
"49","-85","-62","-66","-1000","-97","-83","-1000","-81","-87","-77","-79","-94","-83","-88","-76","-89","-85","-86","-88","-95","-95","-95","-95","-1000","-93","-1000","-91","-1000","-1000","-1000","-1000","-91","-1000","-52"
"49","-85","-70","-66","-1000","-1000","-83","-1000","-94","-87","-77","-79","-94","-83","-89","-82","-78","-85","-86","-88","-95","-93","-96","-95","-1000","-93","-1000","-89","-1000","-1000","-1000","-1000","-95","-1000","-52"
"49","-79","-73","-87","-1000","-1000","-82","-1000","-76","-89","-77","-79","-84","-80","-89","-83","-80","-85","-88","-95","-84","-93","-1000","-98","-1000","-95","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-71"
"49","-79","-73","-87","-1000","-1000","-84","-1000","-1000","-77","-77","-91","-78","-87","-80","-80","-80","-81","-77","-95","-87","-93","-1000","-96","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-70"
"49","-71","-62","-73","-1000","-1000","-84","-1000","-1000","-77","-77","-68","-78","-87","-78","-80","-71","-90","-77","-87","-87","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-65"
"49","-71","-62","-66","-1000","-1000","-78","-1000","-1000","-77","-73","-68","-78","-86","-78","-80","-71","-90","-77","-87","-83","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-65"
"49","-71","-64","-71","-1000","-1000","-80","-1000","-1000","-77","-73","-68","-78","-87","-78","-84","-85","-93","-77","-87","-83","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-65"
"49","-71","-66","-80","-1000","-1000","-81","-1000","-1000","-77","-73","-68","-78","-87","-78","-80","-84","-93","-82","-90","-91","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-65"
"49","-82","-66","-80","-1000","-1000","-81","-1000","-1000","-77","-73","-68","-78","-1000","-78","-76","-84","-79","-82","-90","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-65"
"49","-74","-66","-83","-1000","-1000","-81","-1000","-1000","-74","-72","-68","-76","-1000","-78","-76","-84","-74","-84","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-54"
"49","-70","-66","-71","-1000","-1000","-81","-1000","-1000","-74","-72","-76","-1000","-1000","-1000","-76","-84","-1000","-1000","-88","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-57"
"49","-78","-66","-71","-1000","-1000","-81","-1000","-1000","-74","-92","-79","-1000","-1000","-1000","-76","-84","-1000","-1000","-97","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-57"
"49","-78","-66","-1000","-1000","-1000","-1000","-1000","-1000","-74","-1000","-79","-1000","-1000","-1000","-76","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-50"
"49","-78","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-79","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-53"
